41573467	12810698
41573467	15778060
41573467	20388248
41573467	20743065
41573467	22359359
41573467	24760764
41573467	24876756
41573467	25032324
41573467	29713644
41573467	42961497
41573467	46431818
41573467	46716084
41573467	49286724
41573467	52569953
41573467	58779656
41573467	59107457
41573467	63348316
41573467	68973736
41573467	75638544
41573467	80030859
41573467	83512022
41573467	98738311
41573467	139597523
41573467	151162284
41573467	189754016
41573467	189959505
33646684	14200102
33646684	14952604
33646684	139967990
33646684	209641676
19642973	21016198
19642973	24106326
19642973	33211043
19642973	73042311
19642973	76360472
35057761	2970895
35057761	5197830
35057761	8700029
35057761	17546101
35057761	18032893
35057761	24448612
35057761	27973325
35057761	59107457
35057761	73042311
22720699	15640600
22720699	20454659
22720699	20460750
22720699	54394391
22720699	57414624
22720699	59107457
24448612	2970895
24448612	3825565
24448612	17546101
24448612	24011037
24448612	25478634
24448612	26676254
24448612	33169449
24448612	35057761
24448612	35991110
24448612	82843732
24448612	98002336
68414053	9864560
68414053	10497749
68414053	12452531
68414053	20256730
68414053	20764252
68414053	21271249
68414053	26676254
68414053	29759403
68414053	32671939
68414053	64829170
68414053	86908567
68414053	88661862
68414053	98738311
68414053	101585347
68414053	151328537
68414053	170655530
68414053	209641676
68414053	210733035
139605169	5197830
139605169	8700029
139605169	14016321
139605169	20084585
139605169	24106326
139605169	26676254
139605169	32671939
139605169	73042311
38883175	5120000
38883175	48549805
218431596	27107316
218431596	33169449
139816046	35991110
139816046	155327500
139816046	175868311
12729458	12810698
12729458	18196854
12729458	22054072
12729458	24760764
12729458	25032324
12729458	25087376
12729458	25417628
12729458	27973325
12729458	29056306
12729458	57046906
12729458	58779656
12729458	76740944
12729458	87555502
12729458	134514872
12729458	139597523
12729458	143853472
12729458	189959505
179241441	14544266
179241441	19119456
179241441	20189132
179241441	20256730
179241441	20410083
179241441	25478634
179241441	26676254
179241441	27107316
179241441	32671939
179241441	33169449
179241441	35991110
179241441	64829170
179241441	86908567
179241441	87555502
179241441	143632087
179241441	149273394
179241441	320539917
110177404	20743065
110177404	22295379
110177404	24876756
110177404	59107457
110177404	68973736
110177404	151162284
8700029	5197830
8700029	5684664
8700029	12452531
8700029	13340814
8700029	14016321
8700029	15308011
8700029	17546101
8700029	21271249
8700029	22802822
8700029	24106326
8700029	25035455
8700029	26676254
8700029	27973325
8700029	28058363
8700029	28685970
8700029	33211043
8700029	35057761
8700029	59107457
8700029	69964884
8700029	73042311
8700029	76740944
8700029	93928881
8700029	139605169
33927295	9864560
33927295	18245369
33927295	22568027
33927295	26512177
33927295	35284034
33927295	116193437
59107457	5120000
59107457	5197830
59107457	5684664
59107457	7825753
59107457	8700029
59107457	9298196
59107457	9458481
59107457	9864560
59107457	12452531
59107457	12810698
59107457	14016321
59107457	14200102
59107457	15308011
59107457	15391631
59107457	15640600
59107457	17546101
59107457	17929910
59107457	18032893
59107457	18245369
59107457	19444056
59107457	20054471
59107457	20071345
59107457	20084585
59107457	20218639
59107457	20256730
59107457	20319435
59107457	20388248
59107457	20451592
59107457	20460750
59107457	20743065
59107457	20764252
59107457	20864002
59107457	21271249
59107457	22295379
59107457	22359359
59107457	22720699
59107457	22802822
59107457	24106326
59107457	24760764
59107457	24876756
59107457	25032324
59107457	25087376
59107457	26676254
59107457	27602856
59107457	27973325
59107457	28058363
59107457	28685970
59107457	29713644
59107457	31679432
59107457	31845443
59107457	32671939
59107457	33169449
59107457	33211043
59107457	35057761
59107457	35991110
59107457	41573467
59107457	53545910
59107457	53561826
59107457	54394391
59107457	57046906
59107457	63348316
59107457	64829170
59107457	68274100
59107457	68973736
59107457	69964884
59107457	73042311
59107457	76740944
59107457	83512022
59107457	86908567
59107457	93928881
59107457	101585347
59107457	110177404
59107457	112685386
59107457	132364696
59107457	132788710
59107457	139597523
59107457	143632087
59107457	151162284
59107457	151328537
59107457	180939814
14098562	7912658
14098562	14952604
14098562	15460276
14098562	17251192
14098562	22568027
14098562	25035455
14098562	29759403
14098562	59061584
14098562	88661862
14098562	116193437
14098562	210733035
25032324	12729458
25032324	12810698
25032324	20084585
25032324	24760764
25032324	24876756
25032324	27602856
25032324	29056306
25032324	41573467
25032324	58779656
25032324	59107457
25032324	63348316
25032324	68973736
25032324	75638544
25032324	83512022
25032324	139597523
25032324	151162284
25032324	189959505
21016198	2970895
21016198	15308011
21016198	19444056
21016198	19642973
21016198	21271249
21016198	24106326
21016198	33211043
21016198	73042311
21016198	76360472
80030859	12810698
80030859	15778060
80030859	20451592
80030859	24760764
80030859	35284034
80030859	41573467
80030859	58779656
80030859	83512022
80030859	87555502
80030859	134514872
80030859	139597523
80030859	180939814
80030859	189754016
80030859	189959505
13340814	8700029
13340814	9864560
13340814	20071345
13340814	20084585
13340814	25035455
13340814	28058363
13340814	81445407
13340814	82843732
13340814	88661862
13340814	112685386
13340814	134514872
13340814	160983079
28685970	7825753
28685970	8700029
28685970	14952604
28685970	15308011
28685970	17546101
28685970	19444056
28685970	20864002
28685970	22802822
28685970	24106326
28685970	25035455
28685970	26676254
28685970	28058363
28685970	31845443
28685970	47081196
28685970	59107457
28685970	68274100
28685970	69964884
28685970	73042311
28685970	93928881
28685970	116193437
28685970	132364696
28685970	173104083
56449171	15844668
56449171	20750336
56449171	27602856
56449171	46716084
56449171	49286724
56449171	83512022
285047918	29759403
285047918	64829170
285047918	86908567
285047918	98738311
285047918	151328537
285047918	209641676
86908567	5684664
86908567	7506609
86908567	9864560
86908567	17024909
86908567	17628007
86908567	19444056
86908567	20256730
86908567	20451592
86908567	20764252
86908567	21271249
86908567	25035455
86908567	26676254
86908567	29759403
86908567	32671939
86908567	37107639
86908567	53561826
86908567	59061584
86908567	59107457
86908567	64829170
86908567	68414053
86908567	88661862
86908567	98738311
86908567	101585347
86908567	151328537
86908567	170655530
86908567	179241441
86908567	209641676
86908567	210733035
86908567	285047918
14952604	2970895
14952604	3825565
14952604	7506609
14952604	7825753
14952604	10497749
14952604	12452531
14952604	14098562
14952604	14200102
14952604	16146829
14952604	17024909
14952604	17546101
14952604	17628007
14952604	17929910
14952604	18245369
14952604	20071345
14952604	20084585
14952604	20218639
14952604	20256730
14952604	20451592
14952604	20534473
14952604	20764252
14952604	21271249
14952604	24106326
14952604	26512177
14952604	28685970
14952604	31834665
14952604	31845443
14952604	32671939
14952604	33646684
14952604	33927295
14952604	35284034
14952604	37107639
14952604	40436274
14952604	69964884
14952604	76740944
14952604	86347219
14952604	88661862
14952604	101585347
14952604	116193437
14952604	139967990
14952604	246207164
116193437	5684664
116193437	12452531
116193437	14098562
116193437	14952604
116193437	17251192
116193437	17546101
116193437	19444056
116193437	20218639
116193437	20764252
116193437	20911190
116193437	21271249
116193437	22568027
116193437	24106326
116193437	25035455
116193437	26512177
116193437	26676254
116193437	27973325
116193437	28058363
116193437	28685970
116193437	33927295
116193437	37107639
116193437	73042311
116193437	76740944
116193437	173104083
116193437	209641676
116193437	246207164
33211043	8700029
33211043	14016321
33211043	15640600
33211043	19444056
33211043	19642973
33211043	20319435
33211043	20764252
33211043	21016198
33211043	22295379
33211043	24106326
33211043	24876756
33211043	26676254
33211043	32671939
33211043	59107457
33211043	69964884
33211043	73042311
33211043	76360472
33211043	76740944
33211043	114548030
33211043	151162284
33211043	180939814
33211043	249233793
68973736	15844668
68973736	20451592
68973736	20743065
68973736	20750336
68973736	25032324
68973736	27602856
68973736	41573467
68973736	49286724
68973736	52569953
68973736	59107457
68973736	83512022
68973736	98738311
68973736	110177404
68973736	139597523
25845935	98002336
7506609	5120000
7506609	5684664
7506609	12452531
7506609	14952604
7506609	18245369
7506609	19475478
7506609	20256730
7506609	20451592
7506609	20764252
7506609	21271249
7506609	24760764
7506609	26676254
7506609	26819501
7506609	32671939
7506609	35284034
7506609	37107639
7506609	76251110
7506609	86908567
7506609	101585347
12452531	5197830
12452531	5684664
12452531	7506609
12452531	8700029
12452531	14016321
12452531	14952604
12452531	15308011
12452531	20218639
12452531	20256730
12452531	20451592
12452531	20764252
12452531	20911190
12452531	21271249
12452531	24106326
12452531	26676254
12452531	32671939
12452531	59107457
12452531	68414053
12452531	73042311
12452531	86347219
12452531	101585347
12452531	116193437
12452531	139967990
12452531	151328537
12452531	246207164
46716084	12810698
46716084	20084585
46716084	24106326
46716084	41573467
46716084	52569953
46716084	56449171
46716084	58779656
46716084	63348316
46716084	82843732
46716084	83512022
17929910	3825565
17929910	5120000
17929910	9864560
17929910	14200102
17929910	14952604
17929910	15640600
17929910	18245369
17929910	19475478
17929910	20256730
17929910	20534473
17929910	20764252
17929910	22568027
17929910	26512177
17929910	32671939
17929910	33927295
17929910	37107639
17929910	40436274
17929910	54394391
17929910	59107457
17929910	88661862
17929910	108809277
17929910	139967990
17929910	356040547
355854025	15308011
355854025	17546101
355854025	27973325
22054072	12729458
22054072	12810698
22054072	18196854
22054072	20388248
22054072	20750336
22054072	24760764
22054072	49286724
22054072	87555502
22054072	139597523
22054072	143853472
22054072	160983079
22054072	189959505
50052283	15778060
50052283	15844668
50052283	20451592
50052283	20743065
50052283	25087376
50052283	58779656
50052283	83512022
50052283	139597523
12810698	12729458
12810698	15778060
12810698	15844668
12810698	18196854
12810698	22054072
12810698	24760764
12810698	24876756
12810698	25032324
12810698	29713644
12810698	39641908
12810698	41573467
12810698	42961497
12810698	46431818
12810698	46716084
12810698	49286724
12810698	51077096
12810698	58779656
12810698	59107457
12810698	76360472
12810698	80030859
12810698	82843732
12810698	87555502
12810698	132364696
12810698	189959505
25035455	8700029
25035455	13340814
25035455	14098562
25035455	20256730
25035455	20764252
25035455	22802822
25035455	26676254
25035455	28058363
25035455	28685970
25035455	59061584
25035455	86908567
25035455	88661862
25035455	101585347
25035455	116193437
25035455	132788710
25035455	151328537
25035455	173104083
32671939	5120000
32671939	5197830
32671939	5684664
32671939	7506609
32671939	7912658
32671939	9864560
32671939	10497749
32671939	12452531
32671939	14952604
32671939	17024909
32671939	17251192
32671939	17628007
32671939	17929910
32671939	18245369
32671939	20218639
32671939	20256730
32671939	20319435
32671939	20451592
32671939	20534473
32671939	20764252
32671939	21271249
32671939	21794325
32671939	22568027
32671939	26676254
32671939	26819501
32671939	29759403
32671939	33211043
32671939	35284034
32671939	37107639
32671939	40436274
32671939	53561826
32671939	54394391
32671939	59107457
32671939	64829170
32671939	68414053
32671939	69964884
32671939	86347219
32671939	86908567
32671939	88661862
32671939	93928881
32671939	96361485
32671939	98738311
32671939	101585347
32671939	132788710
32671939	139605169
32671939	151328537
32671939	170655530
32671939	173104083
32671939	179241441
32671939	209641676
32671939	210733035
20534473	3825565
20534473	9864560
20534473	14952604
20534473	17251192
20534473	17929910
20534473	20764252
20534473	26512177
20534473	32671939
20534473	37107639
20534473	40436274
20319435	5120000
20319435	9298196
20319435	9864560
20319435	14200102
20319435	20256730
20319435	20451592
20319435	20460750
20319435	20764252
20319435	21271249
20319435	22359359
20319435	24876756
20319435	26676254
20319435	32671939
20319435	33211043
20319435	53561826
20319435	54394391
20319435	59107457
20319435	69964884
20319435	76251110
20319435	86347219
20319435	88661862
20319435	101585347
20319435	151162284
20319435	151328537
20319435	209641676
209641676	7912658
209641676	9864560
209641676	10497749
209641676	15460276
209641676	17024909
209641676	17251192
209641676	17628007
209641676	18245369
209641676	20218639
209641676	20256730
209641676	20319435
209641676	20764252
209641676	21271249
209641676	21794325
209641676	22568027
209641676	26676254
209641676	26819501
209641676	29759403
209641676	32671939
209641676	33646684
209641676	35284034
209641676	59061584
209641676	64829170
209641676	68414053
209641676	86908567
209641676	88661862
209641676	98738311
209641676	101585347
209641676	116193437
209641676	151328537
209641676	210733035
209641676	285047918
27973325	8700029
27973325	9298196
27973325	12729458
27973325	14544266
27973325	15640600
27973325	15778060
27973325	16583479
27973325	20054471
27973325	20388248
27973325	20451592
27973325	20743065
27973325	25087376
27973325	25417628
27973325	27602856
27973325	31294310
27973325	33169449
27973325	35057761
27973325	35373586
27973325	35991110
27973325	42961497
27973325	46431818
27973325	48549805
27973325	57046906
27973325	58779656
27973325	59107457
27973325	76740944
27973325	83512022
27973325	87555502
27973325	112685386
27973325	116193437
27973325	134514872
27973325	180939814
27973325	189959505
27973325	301607722
27973325	355854025
20460750	9298196
20460750	20071345
20460750	20084585
20460750	20319435
20460750	20911190
20460750	21271249
20460750	22720699
20460750	54394391
20460750	59107457
20460750	63348316
24789712	9458481
24789712	14544266
24789712	26984751
24789712	28507509
24789712	33169449
21271249	2970895
21271249	5120000
21271249	5684664
21271249	7506609
21271249	8700029
21271249	9864560
21271249	12452531
21271249	14200102
21271249	14952604
21271249	17024909
21271249	17251192
21271249	17546101
21271249	18245369
21271249	19475478
21271249	20218639
21271249	20256730
21271249	20319435
21271249	20451592
21271249	20460750
21271249	20764252
21271249	21016198
21271249	22359359
21271249	22568027
21271249	26512177
21271249	26676254
21271249	26819501
21271249	28058363
21271249	29759403
21271249	32671939
21271249	35284034
21271249	37107639
21271249	53561826
21271249	54394391
21271249	59107457
21271249	61515028
21271249	68414053
21271249	76251110
21271249	83512022
21271249	86908567
21271249	88661862
21271249	98738311
21271249	101585347
21271249	116193437
21271249	139967990
21271249	151328537
21271249	209641676
7912658	14098562
7912658	17251192
7912658	20764252
7912658	32671939
7912658	43777311
7912658	64829170
7912658	88661862
7912658	209641676
23884499	64829170
23884499	98738311
24876756	7825753
24876756	12810698
24876756	15778060
24876756	20071345
24876756	20084585
24876756	20319435
24876756	20388248
24876756	20743065
24876756	20750336
24876756	22295379
24876756	22359359
24876756	25032324
24876756	29056306
24876756	29713644
24876756	33211043
24876756	39641908
24876756	41573467
24876756	42961497
24876756	57046906
24876756	59107457
24876756	63348316
24876756	69964884
24876756	73042311
24876756	76740944
24876756	83512022
24876756	110177404
24876756	114548030
24876756	139597523
24876756	151162284
10497749	14200102
10497749	14952604
10497749	17024909
10497749	17628007
10497749	20256730
10497749	20764252
10497749	21794325
10497749	29759403
10497749	32671939
10497749	35284034
10497749	64829170
10497749	68414053
10497749	76251110
10497749	88661862
10497749	98738311
10497749	101585347
10497749	151328537
10497749	209641676
83512022	15640600
83512022	15844668
83512022	20054471
83512022	20388248
83512022	20451592
83512022	21271249
83512022	22359359
83512022	24760764
83512022	24876756
83512022	25032324
83512022	25417628
83512022	27602856
83512022	27973325
83512022	41573467
83512022	42961497
83512022	46431818
83512022	46716084
83512022	49286724
83512022	50052283
83512022	51077096
83512022	52569953
83512022	56449171
83512022	57046906
83512022	58779656
83512022	59107457
83512022	63348316
83512022	68973736
83512022	69964884
83512022	75638544
83512022	80030859
83512022	110782490
83512022	151162284
143632087	9458481
143632087	14544266
143632087	33169449
143632087	35991110
143632087	59107457
143632087	179241441
20410083	20189132
20410083	22433002
20410083	35991110
20410083	179241441
57414624	15640600
57414624	22720699
137021649	15778060
137021649	20084585
137021649	20388248
137021649	58779656
137021649	75638544
137021649	76740944
137021649	82843732
137021649	134514872
137021649	139597523
15308011	5197830
15308011	5684664
15308011	8700029
15308011	9298196
15308011	9458481
15308011	12452531
15308011	17546101
15308011	19444056
15308011	20218639
15308011	20864002
15308011	21016198
15308011	22802822
15308011	24106326
15308011	26676254
15308011	28058363
15308011	28685970
15308011	53545910
15308011	59107457
15308011	68274100
15308011	69964884
15308011	73042311
15308011	76740944
15308011	173104083
15308011	301607722
15308011	355854025
47081196	17546101
47081196	20864002
47081196	28058363
47081196	28685970
32284909	24106326
32284909	48549805
64829170	7912658
64829170	10497749
64829170	17024909
64829170	17251192
64829170	17628007
64829170	18245369
64829170	20256730
64829170	20764252
64829170	21794325
64829170	22568027
64829170	23884499
64829170	26676254
64829170	29759403
64829170	32671939
64829170	35284034
64829170	35991110
64829170	59107457
64829170	68414053
64829170	86908567
64829170	88661862
64829170	96361485
64829170	98738311
64829170	101585347
64829170	151328537
64829170	170655530
64829170	179241441
64829170	209641676
64829170	285047918
64829170	360694124
139597523	12729458
139597523	15778060
139597523	20388248
139597523	20451592
139597523	20743065
139597523	20750336
139597523	22054072
139597523	22359359
139597523	24760764
139597523	24876756
139597523	25032324
139597523	25087376
139597523	25417628
139597523	29056306
139597523	29713644
139597523	41573467
139597523	42961497
139597523	49286724
139597523	50052283
139597523	52569953
139597523	57046906
139597523	58779656
139597523	59107457
139597523	68973736
139597523	76740944
139597523	80030859
139597523	82843732
139597523	87555502
139597523	134514872
139597523	137021649
139597523	151162284
139597523	180939814
139597523	189754016
139597523	189959505
3591412	2776903
3591412	21276033
33169449	9458481
33169449	14544266
33169449	19119456
33169449	24448612
33169449	24789712
33169449	26676254
33169449	27973325
33169449	31294310
33169449	35373586
33169449	35991110
33169449	50117987
33169449	58334968
33169449	59107457
33169449	112685386
33169449	114548030
33169449	143632087
33169449	179241441
33169449	218431596
58334968	33169449
58334968	35991110
58334968	50117987
18245369	5120000
18245369	7506609
18245369	14952604
18245369	17024909
18245369	17929910
18245369	19475478
18245369	20218639
18245369	20256730
18245369	20451592
18245369	20764252
18245369	21271249
18245369	26819501
18245369	32671939
18245369	33927295
18245369	35284034
18245369	37107639
18245369	43777311
18245369	54394391
18245369	59107457
18245369	61515028
18245369	64829170
18245369	76251110
18245369	98738311
18245369	101585347
18245369	139967990
18245369	151328537
18245369	209641676
28058363	8700029
28058363	13340814
28058363	15308011
28058363	15391631
28058363	17546101
28058363	20218639
28058363	20864002
28058363	21271249
28058363	22295379
28058363	22802822
28058363	24106326
28058363	25035455
28058363	26676254
28058363	26819501
28058363	28685970
28058363	31679432
28058363	31845443
28058363	47081196
28058363	53545910
28058363	59107457
28058363	68274100
28058363	69964884
28058363	73042311
28058363	76740944
28058363	81445407
28058363	86347219
28058363	93928881
28058363	114548030
28058363	116193437
28058363	132364696
28058363	132788710
28058363	173104083
18032893	31294310
18032893	35057761
18032893	59107457
3327233	2776903
3327233	2970895
3327233	3825565
3327233	5904957
3327233	10843949
3327233	15460276
3327233	16146829
3327233	17251192
3327233	31834665
3327233	35284034
3327233	139967990
3327233	154124240
3327233	249233793
20454659	9458481
20454659	15640600
20454659	22720699
20451592	5120000
20451592	7506609
20451592	9864560
20451592	12452531
20451592	14952604
20451592	17024909
20451592	18245369
20451592	19475478
20451592	20054471
20451592	20218639
20451592	20256730
20451592	20319435
20451592	20388248
20451592	20750336
20451592	20764252
20451592	21271249
20451592	24760764
20451592	25087376
20451592	26676254
20451592	26819501
20451592	27973325
20451592	29759403
20451592	32671939
20451592	35284034
20451592	35991110
20451592	49286724
20451592	50052283
20451592	58779656
20451592	59107457
20451592	68973736
20451592	76251110
20451592	80030859
20451592	83512022
20451592	86347219
20451592	86908567
20451592	87555502
20451592	88661862
20451592	139597523
20451592	151328537
20451592	160983079
20451592	179241441
20451592	189754016
20451592	189959505
15778060	12810698
15778060	15844668
15778060	18196854
15778060	20388248
15778060	20743065
15778060	24760764
15778060	24876756
15778060	25087376
15778060	25417628
15778060	27973325
15778060	39538185
15778060	39641908
15778060	41573467
15778060	42961497
15778060	50052283
15778060	52569953
15778060	76740944
15778060	80030859
15778060	82843732
15778060	87555502
15778060	137021649
15778060	139597523
15778060	151162284
320539917	179241441
2970895	3327233
2970895	14544266
2970895	14952604
2970895	15640600
2970895	17251192
2970895	17546101
